run_prefix,db_name,study_name,architecture,encoder_name,trial,fold,epoch,train_loss,valid_loss,validation_mean_iou,validation_mean_dice,validation_pixel_accuracy,learning_rate,epoch_time_sec,loss,class_weights,class_weight_strategy,ce_weight,dice_weight,foreground_aux_weight,validation_loss_mode,batch_size,device,use_amp
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,38,0.0119648614415416,0.012934638187289238,0.7882482157511491,0.8729913870539833,0.9885457752064505,0.0005611516415334506,19.48660949999976,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,39,0.011908159763724715,0.013401804491877556,0.7915489101848266,0.8760359791758273,0.9880729663217096,0.0005611516415334506,19.130819199999678,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,40,0.011547392993061631,0.012628193944692612,0.8118921574906702,0.8905808799746512,0.9888036277537555,0.0005611516415334506,19.042942300000504,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,41,0.011490326291984982,0.011219673790037632,0.836347445964937,0.9069184940726842,0.9898967467341322,0.0005611516415334506,18.780246100001023,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,42,0.011446490387121836,0.012033762410283089,0.8210822286310261,0.8969563934087804,0.9889609450711172,0.0005611516415334506,18.41806750000069,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,43,0.010860311322742039,0.011361629702150822,0.8322745959630747,0.9043478377658664,0.9895663162651914,0.0005611516415334506,18.827425600000424,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,44,0.010821356651959596,0.01157913263887167,0.8314127341221056,0.9038758948187193,0.9893072272358555,0.0005611516415334506,19.673446900000272,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,45,0.01071206932818448,0.010689112357795238,0.8412974263907756,0.9101596757504745,0.9900782330104863,0.0005611516415334506,19.762449699999706,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,46,0.010590290305791077,0.011092940345406532,0.8288193468471747,0.9019360839092575,0.9896276788790914,0.0005611516415334506,19.593677699998807,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,47,0.010185402079864785,0.010599506087601185,0.8368035542481099,0.9071686801607957,0.9900287940927947,0.0005611516415334506,19.818228199999794,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,48,0.010128465239648466,0.010757019743323326,0.8300807337178527,0.9026921478967452,0.9897890699395204,0.0005611516415334506,19.179077200000393,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,49,0.010022555402031652,0.010804490186274052,0.8320041094260143,0.904059033558033,0.9897442984231192,0.0005611516415334506,19.16109719999986,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,50,0.010096910761462317,0.010510587133467197,0.8397508955975318,0.909191113401992,0.9899867400015069,0.0005611516415334506,19.75978480000049,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,51,0.009925164447890388,0.01104770414531231,0.8304878470028351,0.9031967593002858,0.9894189605519833,0.0005611516415334506,19.80108629999995,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,52,0.00999602476755778,0.010641355998814106,0.8369518439370581,0.907382892522083,0.9898243124492784,0.0005611516415334506,19.467483000000357,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,53,0.009976212128444954,0.010484881699085236,0.8363360710720377,0.9069047580884568,0.9899468078337716,0.0005611516415334506,19.255749800000558,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,54,0.009558647926206943,0.010557535104453564,0.8344997293485984,0.9057289467013249,0.9898383127631053,0.0005611516415334506,19.163358399999197,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,55,0.009689875167829019,0.010318087413907051,0.8412981672184853,0.910185295224489,0.9900559114351498,0.0005611516415334506,18.627571899998657,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,56,0.009925473233064015,0.014311454258859158,0.7393408485983352,0.8364723224227899,0.9861321794327945,0.0005611516415334506,18.226555799999915,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_fcn8s_resnet50_dil0_bilin1_pre1,fcn8s_resnet50_dil0_bilin1_pre1,fcn8s,resnet50,0,0,57,0.009609149782745926,0.010098960250616074,0.8409096194554811,0.9098345892357961,0.9902345260021922,0.0005611516415334506,18.396249600000374,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
