run_prefix,db_name,study_name,architecture,encoder_name,trial,fold,epoch,train_loss,valid_loss,validation_mean_iou,validation_mean_dice,validation_pixel_accuracy,learning_rate,epoch_time_sec,loss,class_weights,class_weight_strategy,ce_weight,dice_weight,foreground_aux_weight,validation_loss_mode,batch_size,device,use_amp
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,35,0.009207628556975612,0.008965061977505684,0.8406380689508456,0.9087886263162085,0.9910508627754324,0.0005611516415334506,52.63426060000347,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,36,0.008951205511887867,0.008767886087298393,0.847424352706465,0.9135873569505307,0.9912460813175625,0.0005611516415334506,52.14025350000156,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,37,0.009045650451271623,0.008547494187951088,0.8510162507565412,0.9158296644057403,0.9914636154757772,0.0005611516415334506,52.37219349999941,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,38,0.008923064558594315,0.010125884786248207,0.8065010102949112,0.8854562204733248,0.9898890006702826,0.0005611516415334506,52.81676019999577,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,39,0.008957113932680201,0.008677227422595024,0.8482788788766817,0.9139895096582978,0.9913359106340115,0.0005611516415334506,52.84483139999793,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,40,0.008925852565853685,0.008674582466483116,0.8469154769866557,0.9131797619044012,0.9913385747861909,0.0005611516415334506,52.27810260000115,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,41,0.008792575752293622,0.008414645679295063,0.8551735761577767,0.9185655635108043,0.9915970046562254,0.0005611516415334506,52.99042090000148,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,42,0.008962671348342189,0.008934713900089264,0.8473075718429577,0.9136477489122444,0.9910819423731952,0.0005611516415334506,52.30807139999524,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,43,0.00880540896345068,0.008586285635828972,0.8537631255006755,0.9177538786621727,0.9914261908883286,0.0005611516415334506,52.165746800004854,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,44,0.008945298967538056,0.008583741262555122,0.848517121046812,0.9141414630936895,0.9914259173368917,0.0005611516415334506,52.09917829999904,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,45,0.008697061626999467,0.008514695800840855,0.8507537913450803,0.9156030297905398,0.9914971027690288,0.0005611516415334506,51.77218169999833,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,46,0.008988416691621145,0.008673572912812233,0.8441075906692506,0.9112076177413421,0.9913350335320321,0.0005611516415334506,51.95478390000062,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,47,0.008759043614069621,0.008522427640855312,0.8524190885197305,0.916727172092167,0.9914866141199977,0.0005611516415334506,52.245104500005255,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,48,0.008999758903627043,0.00919151771813631,0.8428441498222717,0.9108276717799041,0.9908181303619141,0.0005611516415334506,52.427432799995586,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,49,0.008646987323407773,0.008642938919365406,0.849272921652649,0.9146469309359347,0.9913673904847587,0.0005611516415334506,51.82963469999959,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,50,0.008679547354027078,0.008924497291445732,0.8422006075908696,0.9100474421144377,0.991087622581284,0.0005611516415334506,51.703451200002746,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,51,0.00854728834496604,0.008759276941418648,0.8467741752417264,0.9129380333135287,0.9912523554513744,0.0005611516415334506,51.67191740000271,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,52,0.00857428483389042,0.008429153822362423,0.8509401982928017,0.9157072714345339,0.9915780097296745,0.0005611516415334506,53.3671428000016,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,53,0.008506198503352977,0.008488276042044163,0.8494640184396868,0.9147339446916772,0.9915211496015055,0.0005050364773801055,53.641316299996106,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,54,0.008510863725785855,0.008747437037527561,0.8403898091592653,0.908689273924181,0.9912628020048913,0.0005050364773801055,52.150264699994295,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,55,0.008769365538049627,0.008569139987230301,0.8456886903270039,0.9121963071208481,0.9914381351665394,0.0005050364773801055,51.63562900000397,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,56,0.008553053990558342,0.009352422319352627,0.8267495578614875,0.8996970673348926,0.990657206540029,0.0005050364773801055,51.918742500005465,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,57,0.00840559243052094,0.009854721836745739,0.8245586376067738,0.8973960504007978,0.9901563551540836,0.0005050364773801055,51.90172580000217,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,58,0.008469085064199236,0.00967045035213232,0.8221229077705908,0.8963301988080788,0.990337378082902,0.0005050364773801055,51.475470600002154,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,59,0.008603281224215472,0.009129105135798454,0.838891921374881,0.9076870505529487,0.9908799471225134,0.0005050364773801055,52.25267470000108,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,60,0.008440893722905053,0.012994683347642422,0.777820990800782,0.8599426028965004,0.9870169891235661,0.0005050364773801055,52.08064509999531,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,61,0.008389350164819646,0.008939864113926888,0.8400855963574977,0.9083499971569701,0.9910695861823845,0.0005050364773801055,52.3041366000034,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
fair_resnet50_v2,fair_resnet50_v2_unet_resnet50_dil0_bilin1_pre1,unet_resnet50_dil0_bilin1_pre1,unet,resnet50,0,0,62,0.008409071189385874,0.009136402048170567,0.8343585005823954,0.9047300529954178,0.9908692988993884,0.0005050364773801055,52.53920030000154,dice,none,inverse_frequency,1.0,1.0,0.0,dice,4,cuda,True
